time,cpu_cores,job_type
2019-05-02 06:10:00,271.7943115234375,Intermediate Job
2019-05-02 06:15:00,219.99053955078125,Intermediate Job
2019-05-02 06:20:00,243.54681396484375,Intermediate Job
2019-05-02 06:25:00,274.12994384765625,Intermediate Job
2019-05-02 06:30:00,232.26220703125,Intermediate Job
2019-05-02 06:35:00,195.2601318359375,Intermediate Job
2019-05-02 06:40:00,200.80035400390625,Intermediate Job
2019-05-02 06:45:00,203.91827392578125,Intermediate Job
2019-05-02 06:50:00,232.70318603515625,Intermediate Job
2019-05-02 06:55:00,247.90264892578125,Intermediate Job
2019-05-02 07:00:00,224.972412109375,Intermediate Job
2019-05-02 07:05:00,215.69769287109375,Intermediate Job
2019-05-02 07:10:00,210.40789794921875,Intermediate Job
2019-05-02 07:15:00,219.31927490234375,Intermediate Job
2019-05-02 07:20:00,251.2125244140625,Intermediate Job
2019-05-02 07:25:00,238.15936279296875,Intermediate Job
2019-05-02 07:30:00,217.3896484375,Intermediate Job
2019-05-02 07:35:00,260.253173828125,Intermediate Job
2019-05-02 07:40:00,256.56085205078125,Intermediate Job
2019-05-02 07:45:00,269.95751953125,Intermediate Job
2019-05-02 07:50:00,406.867431640625,Intermediate Job
2019-05-02 07:55:00,232.59954833984375,Intermediate Job
2019-05-02 08:00:00,146.74749755859375,Intermediate Job
2019-05-02 08:05:00,156.9552001953125,Intermediate Job
2019-05-02 08:10:00,186.57623291015625,Intermediate Job
2019-05-02 08:15:00,222.82623291015625,Intermediate Job
2019-05-02 08:20:00,137.15130615234375,Intermediate Job
2019-05-02 08:25:00,83.41607666015625,Intermediate Job
2019-05-02 08:30:00,62.77655029296875,Intermediate Job
2019-05-02 08:35:00,55.7515869140625,Intermediate Job
2019-05-02 08:40:00,55.679931640625,Intermediate Job
2019-05-02 08:45:00,45.39678955078125,Intermediate Job
2019-05-02 08:50:00,49.1365966796875,Intermediate Job
2019-05-02 08:55:00,59.23883056640625,Intermediate Job
